1351060379.564,15105900,9.668000000000001,-8.057,0.824371,2.078,
1351060379.564,15302000,-4.031,-11.103,0.39564299999999997,-2.335,
1351060379.564,15305200,-9.329,2.722,1.324206,-3.035,
1351060379.564,15313600,7.316,1.963,0.6061130000000001,-2.067,
1351060379.564,15314700,10.467,-0.377,0.7073400000000001,-0.305,
1351060379.564,15315800,6.871,2.035,0.468518,-2.254,
1351060379.564,15320100,26.576,-15.860000000000001,0.804489,1.705,
1351060379.564,15320200,27.333000000000002,-15.514000000000001,0.8874420000000001,2.263,
1351060379.564,15320600,-10.321,-1.955,1.077079,-2.878,
1351060379.564,15321300,-3.896,4.511,1.359132,2.887,
1351060379.564,15321301,-6.061,6.009,1.129007,2.704,
1351060379.564,15321800,15.051,-11.561,1.176981,2.403,
1351060379.564,15322300,20.511,-11.517,0.683904,-1.297,
1351060379.564,15323500,-13.774000000000001,15.056000000000001,0.889355,1.421,
1351060379.564,15323501,-20.421,2.865,0.9807190000000001,-2.765,
1351060379.564,15323600,17.424,-11.062,1.525366,2.882,
1351060379.564,15323601,22.744,-15.175,0.9119360000000001,2.483,
1351060379.564,15323900,42.432,-22.915,1.106437,-0.276,
1351060379.564,15324800,12.122,-7.848,0.452191,-1.094,
1351060379.564,15324900,34.622,-17.095,1.018601,2.191,
1351060379.564,15325000,34.624,-19.784,1.388781,2.897,
1351060379.564,15325300,-38.724000000000004,-2.7680000000000002,1.213136,-2.969,
1351060379.564,15325400,-20.781,7.657,1.482702,-2.596,
1351060379.564,15325700,35.943,-18.635,0.8405900000000001,0.42,
1351060379.564,15325800,38.254,-18.237000000000002,0.958427,0.145,
1351060379.564,15325900,-36.674,-3.451,1.078729,-0.074,
1351060379.61,15105900,9.679,-8.022,0.825483,1.98,
1351060379.61,15302000,-4.041,-11.08,0.379716,-2.505,
1351060379.61,15305200,-9.38,2.662,1.267347,-2.974,
1351060379.61,15313600,7.309,1.943,0.610001,-1.97,
1351060379.61,15314700,10.514,-0.368,0.6874990000000001,-0.313,
1351060379.61,15315800,6.876,2.04,0.370348,-2.176,
1351060379.61,15320100,26.563,-15.845,0.819253,1.715,
1351060379.61,15320200,27.317,-15.506,0.9228780000000001,2.282,
1351060379.61,15320600,-10.375,-1.955,1.060014,-2.92,
1351060379.61,15321300,-3.931,4.527,1.310282,2.863,
1351060379.61,15321301,-6.083,6.017,1.112643,2.701,
1351060379.61,15321800,15.031,-11.566,0.9675330000000001,2.433,
1351060379.61,15322300,20.5,-11.538,0.6394460000000001,-1.264,
1351060379.61,15323500,-13.81,15.089,0.923688,1.541,
1351060379.61,15323501,-20.448,2.851,0.9553429999999999,-2.675,
1351060379.61,15323600,17.324,-11.046,1.551096,2.833,
1351060379.61,15323601,22.729,-15.167,0.8682070000000001,2.502,
1351060379.61,15323900,42.481,-22.906,1.1202750000000001,-0.244,
1351060379.61,15324800,12.11,-7.838,0.46345800000000004,-1.18,
1351060379.61,15324900,34.597,-17.066,0.9774740000000001,2.185,
1351060379.61,15325000,34.567,-19.744,1.337476,2.88,
1351060379.61,15325300,-38.817,-2.685,1.2215960000000001,3.08,
1351060379.61,15325400,-20.838,7.6160000000000005,1.4500160000000002,-2.571,
1351060379.61,15325700,35.983000000000004,-18.615000000000002,0.847757,0.467,
1351060379.61,15325800,38.287,-18.225,0.941699,0.134,
1351060379.61,15325900,-36.673,-3.451,1.071183,-0.078,
1351060379.653,15105900,9.667,-8.009,0.838809,2.015,
1351060379.653,15302000,-4.049,-11.086,0.403198,-2.245,
1351060379.653,15305200,-9.425,2.648,1.141762,-3.019,
1351060379.653,15313600,7.311,1.955,0.58712,-2.048,
1351060379.653,15314700,10.52,-0.358,0.6257250000000001,-0.267,
1351060379.653,15315800,6.899,2.083,0.07579300000000001,-1.956,
1351060379.653,15320100,26.539,-15.833,0.773949,1.803,
1351060379.653,15320200,27.296,-15.502,0.903093,2.283,
1351060379.653,15320600,-10.432,-1.949,1.0879090000000002,-2.98,
1351060379.653,15321300,-3.997,4.558,1.3508689999999999,2.831,
1351060379.653,15321301,-6.125,6.034,1.136317,2.746,
1351060379.653,15321800,15.019,-11.535,0.915021,2.49,
1351060379.653,15322300,20.501,-11.56,0.6448510000000001,-1.302,
1351060379.653,15323500,-13.834,15.121,0.950049,1.529,
1351060379.653,15323501,-20.471,2.832,0.9170240000000001,-2.661,
1351060379.653,15323600,17.246,-11.013,1.593847,2.845,
1351060379.653,15323601,22.683,-15.154,0.7968200000000001,2.553,
1351060379.653,15323900,42.549,-22.934,1.122914,-0.313,
1351060379.653,15324800,12.102,-7.839,0.472652,-1.194,
1351060379.653,15324900,34.582,-17.017,1.00548,2.182,
1351060379.653,15325000,34.509,-19.737000000000002,1.344452,2.951,
1351060379.653,15325300,-38.899,-2.632,1.2655429999999999,2.927,
1351060379.653,15325400,-20.873,7.5760000000000005,1.41721,-2.49,
