1351047323.126,11213301,9.74,-8.05,0.662258,2.151,
1351047323.126,11532603,41.667,-25.667,0.987073,-0.346,
1351047323.126,11540401,20.333000000000002,-11.127,0.698837,1.706,
1351047323.126,11542600,40.798,-25.517,0.7785810000000001,2.556,
1351047323.126,11544600,42.478,-18.473,1.020952,0.243,
1351047323.126,11545000,7.333,-2.331,1.358109,2.271,
1351047323.126,11545200,17.756,-10.915000000000001,1.0148840000000001,-0.755,
1351047323.126,11545201,8.104000000000001,-1.215,1.4725160000000002,2.346,
1351047323.126,11545500,10.095,-5.147,1.1496769999999998,2.235,
1351047323.126,11545501,15.564,-11.19,1.017945,2.338,
1351047323.126,11550200,15.698,-7.9510000000000005,1.520705,2.258,
1351047323.126,11550700,22.244,-13.673,1.495436,-0.512,
1351047323.126,11551000,31.815,-18.531,1.563173,2.864,
1351047323.126,11551300,31.015,-16.697,0.934605,2.85,
1351047323.126,11551400,29.695,-19.278,0.5855030000000001,0.944,
1351047323.126,11551900,38.61,-17.509,1.213001,-3.132,
1351047323.126,11552100,-21.232,2.315,0.7467440000000001,2.466,
1351047323.126,11552101,-34.868,-1.285,1.01532,1.107,
1351047323.126,11552200,29.009,-17.074,1.5926289999999999,2.492,
1351047323.126,11552300,45.347,-20.084,0.991274,-2.488,
1351047323.16,11213301,9.733,-8.05,0.669138,2.271,
1351047323.16,11532603,41.681,-25.672,0.9978060000000001,-0.334,
1351047323.16,11540401,20.309,-11.106,0.761598,1.755,
1351047323.16,11542600,40.814,-25.528000000000002,0.738749,2.689,
1351047323.16,11544600,42.509,-18.465,1.013721,0.249,
1351047323.16,11545000,7.277,-2.297,1.363589,2.297,
1351047323.16,11545200,17.816,-10.972,1.106336,-0.788,
1351047323.16,11545201,8.063,-1.184,1.47639,2.357,
1351047323.16,11545500,10.059000000000001,-5.098,1.240089,2.323,
1351047323.16,11545501,15.513,-11.176,0.974326,2.345,
1351047323.16,11550200,15.653,-7.898000000000001,1.579366,2.238,
1351047323.16,11550700,22.29,-13.695,1.517627,-0.453,
1351047323.16,11551000,31.761,-18.503,1.562141,2.788,
1351047323.16,11551300,30.943,-16.695,1.071596,2.985,
1351047323.16,11551400,29.702,-19.262,0.595264,0.868,
1351047323.16,11551900,38.548,-17.488,1.25615,3.118,
1351047323.16,11552100,-21.228,2.317,0.7937050000000001,2.509,
1351047323.16,11552101,-34.841,-1.221,1.083297,1.086,
1351047323.16,11552200,29.021,-17.07,1.424571,2.532,
1351047323.16,11552300,45.346000000000004,-20.082,0.9891770000000001,-2.502,
1351047323.194,11213301,9.712,-8.047,0.7615230000000001,2.296,
1351047323.194,11532603,41.7,-25.697,0.9831900000000001,-0.368,
1351047323.194,11540401,20.351,-11.169,0.689055,1.598,
1351047323.194,11542600,40.808,-25.523,0.6946760000000001,2.662,
1351047323.194,11544600,42.52,-18.461000000000002,0.9935860000000001,0.199,
1351047323.194,11545000,7.208,-2.281,1.399965,2.318,
1351047323.194,11545200,17.846,-10.994,1.101176,-0.79,
1351047323.194,11545201,8.02,-1.178,1.4156,2.394,
1351047323.194,11545500,10.014,-5.071,1.285202,2.399,
1351047323.194,11545501,15.489,-11.158,0.902759,2.327,
1351047323.194,11550200,15.631,-7.902,1.492386,2.28,
1351047323.194,11550700,22.325,-13.718,1.473004,-0.483,
1351047323.194,11551000,31.724,-18.490000000000002,1.534629,2.787,
1351047323.194,11551300,30.893,-16.712,1.1481649999999999,-3.135,
1351047323.194,11551400,29.718,-19.247,0.557482,0.831,
1351047323.194,11551900,38.522,-17.484,1.232863,3.07,
1351047323.194,11552100,-21.224,2.319,0.748679,2.487,
1351047323.194,11552101,-34.752,-1.196,1.199484,0.909,
1351047323.194,11552200,29.027,-17.065,1.33737,2.464,
1351047323.194,11552300,45.33,-20.093,0.957747,-2.502,
1351047323.227,11213301,9.696,-8.045,0.6940270000000001,2.36,
1351047323.227,11532603,41.708,-25.709,0.918698,-0.387,
1351047323.227,11540401,20.358,-11.177,0.696412,1.579,
1351047323.227,11542600,40.806,-25.517,0.642674,2.609,
1351047323.227,11544600,42.595,-18.465,1.162525,0.075,
1351047323.227,11545000,7.157,-2.248,1.372797,2.33,
1351047323.227,11545200,17.879,-11.021,1.121568,-0.756,
1351047323.227,11545201,7.973,-1.141,1.482705,2.462,
1351047323.227,11545500,9.969,-5.05,1.302802,2.444,
1351047323.227,11545501,15.47,-11.161,0.8444130000000001,2.327,
1351047323.227,11550200,15.579,-7.885,1.526279,2.346,
1351047323.227,11550700,22.35,-13.727,1.425942,-0.509,
1351047323.227,11551000,31.686,-18.465,1.4479469999999999,2.696,
1351047323.227,11551300,30.827,-16.723,1.367458,-3.008,
1351047323.227,11551400,29.727,-19.238,0.537399,0.814,
1351047323.227,11551900,38.479,-17.474,1.297558,3.005,
1351047323.227,11552100,-21.235,2.333,0.845679,2.555,
1351047323.227,11552101,-34.658,-1.167,1.3271199999999999,0.815,
1351047323.227,11552200,28.985,-17.014,1.296116,2.447,
1351047323.227,11552300,45.286,-20.119,0.9811810000000001,-2.483,
1351047323.262,11213301,9.688,-8.066,0.66181,2.506,
1351047323.262,11532603,41.676,-25.711000000000002,0.814482,-0.466,
1351047323.262,11540401,20.361,-11.179,0.708913,1.655,
1351047323.262,11542600,40.809,-25.509,0.5732569999999999,2.505,
1351047323.262,11544600,42.657000000000004,-18.473,1.2427000000000001,0.018,
1351047323.262,11545000,7.107,-2.21,1.3643399999999999,2.356,
1351047323.262,11545200,17.893,-11.046,1.111382,-0.799,
1351047323.262,11545201,7.931,-1.1280000000000001,1.4937880000000001,2.551,
1351047323.262,11545500,9.937,-5.054,1.298598,2.55,
1351047323.262,11545501,15.451,-11.154,0.7842790000000001,2.284,
1351047323.262,11550200,15.543000000000001,-7.917,1.501316,2.418,
1351047323.262,11550700,22.383,-13.741,1.363782,-0.445,
1351047323.262,11551000,31.631,-18.439,1.4280920000000001,2.682,
1351047323.262,11551300,30.776,-16.743000000000002,1.4671880000000002,-2.948,
1351047323.262,11551400,29.734,-19.226,0.53535,0.82,
1351047323.262,11551900,38.423,-17.492,1.132557,3.105,
1351047323.262,11552100,-21.256,2.351,0.776089,2.518,
1351047323.262,11552101,-34.512,-1.118,1.607773,0.67,
1351047323.262,11552200,28.938,-16.98,1.2950599999999999,2.403,
1351047323.262,11552300,45.234,-20.147000000000002,0.9654710000000001,-2.506,
1351047323.297,11213301,9.694,-8.08,0.593746,2.541,
1351047323.297,11532603,41.644,-25.709,0.680651,-0.581,
1351047323.297,11540401,20.379,-11.151,0.768622,1.536,
1351047323.297,11542600,40.81,-25.508,0.543188,2.506,
1351047323.297,11544600,42.713,-18.479,1.254924,-0.035,
1351047323.297,11545000,7.071,-2.182,1.326219,2.362,
1351047323.297,11545200,17.93,-11.086,1.195204,-0.851,
1351047323.297,11545201,7.875,-1.104,1.583589,2.597,
1351047323.297,11545500,9.9,-5.045,1.28969,2.519,
1351047323.297,11545501,15.423,-11.144,0.7519990000000001,2.308,
1351047323.297,11550200,15.502,-7.909,1.512547,2.427,
1351047323.297,11550700,22.429000000000002,-13.775,1.347029,-0.501,
1351047323.297,11551000,31.578,-18.409,1.44349,2.638,
1351047323.297,11551300,30.704,-16.75,1.621682,-2.866,
1351047323.297,11551400,29.75,-19.208000000000002,0.527987,0.915,
1351047323.297,11551900,38.396,-17.525000000000002,1.043056,-3.119,
1351047323.297,11552100,-21.259,2.348,0.752574,2.533,
1351047323.297,11552101,-34.446,-1.089,1.6426010000000002,0.687,
1351047323.297,11552200,28.98,-16.991,1.237673,2.342,
1351047323.297,11552300,45.184,-20.169,0.932982,-2.6,
1351047323.297,11552301,-1.971,-7.482,0.550492,2.461,
1351047323.33,11213301,9.705,-8.079,0.541275,2.523,
1351047323.33,11532603,41.646,-25.712,0.699747,-0.543,
1351047323.33,11540401,20.376,-11.16,0.724469,1.566,
1351047323.33,11542600,40.812,-25.512,0.599704,2.706,
1351047323.33,11544600,42.748,-18.468,1.191065,0.076,
1351047323.33,11545000,7.025,-2.1510000000000002,1.339949,2.338,
1351047323.33,11545200,17.882,-11.114,1.03275,-1.0,
1351047323.33,11545201,7.83,-1.057,1.577007,2.592,
1351047323.33,11545500,9.884,-5.0360000000000005,1.319199,2.388,
1351047323.33,11545501,15.409,-11.108,0.775595,2.185,
1351047323.33,11550200,15.468,-7.888,1.487812,2.348,
1351047323.33,11550700,22.462,-13.798,1.306165,-0.448,
1351047323.33,11551000,31.531000000000002,-18.364,1.469626,2.601,
1351047323.33,11551300,30.642,-16.762,1.736674,-2.884,
1351047323.33,11551400,29.756,-19.195,0.5396280000000001,0.865,
1351047323.33,11551900,38.36,-17.543,1.017622,-3.09,
