1351048528.141,12084500,9.686,-8.158,0.55999,2.587,
1351048528.141,12104600,-12.694,8.567,0.8433700000000001,0.256,
1351048528.141,12134603,34.777,-19.023,0.8622050000000001,-0.209,
1351048528.141,12142800,-9.112,-9.967,0.573108,-2.228,
1351048528.141,12144400,24.249,-13.625,0.627126,-1.785,
1351048528.141,12144700,-22.099,1.8900000000000001,0.392647,-3.001,
1351048528.141,12145700,44.742000000000004,-23.353,1.3870730000000002,-0.244,
1351048528.141,12145701,8.115,1.122,1.2500540000000002,1.78,
1351048528.141,12150700,34.304,-17.427,0.77673,-0.153,
1351048528.141,12151300,15.662,-12.33,0.621889,-0.991,
1351048528.141,12151401,24.892,-16.054000000000002,1.572644,2.68,
1351048528.141,12152500,-22.456,1.403,1.305171,-0.668,
1351048528.141,12152600,-31.943,0.662,0.922224,1.01,
1351048528.141,12152601,16.666,-12.798,0.5303540000000001,-2.26,
1351048528.141,12152800,-12.404,13.391,1.254913,-1.293,
1351048528.179,12084500,9.734,-8.214,0.316724,2.669,
1351048528.179,12104600,-12.669,8.572000000000001,0.859221,0.278,
1351048528.179,12134603,34.814,-19.043,0.844751,-0.144,
1351048528.179,12142800,-9.089,-9.958,0.584212,-2.146,
1351048528.179,12144400,24.244,-13.65,0.647078,-1.914,
1351048528.179,12144700,-22.067,1.866,0.237849,-2.753,
1351048528.179,12145700,44.798,-23.363,1.3919890000000001,-0.186,
1351048528.179,12145701,8.120000000000001,1.1380000000000001,1.120633,1.767,
1351048528.179,12150700,34.346000000000004,-17.441,0.88005,-0.167,
1351048528.179,12151300,15.677,-12.337,0.5900380000000001,-0.998,
1351048528.179,12151401,24.822,-16.026,1.553811,2.705,
1351048528.179,12152500,-22.406,1.373,1.339639,-0.643,
1351048528.179,12152600,-31.882,0.6920000000000001,0.945169,0.866,
1351048528.179,12152601,16.653,-12.797,0.392164,-2.616,
1351048528.179,12152800,-12.403,13.391,1.247864,-1.287,
1351048528.215,12084500,9.755,-8.225,0.20594900000000002,2.582,
1351048528.215,12104600,-12.666,8.584,0.8723460000000001,0.328,
1351048528.215,12134603,34.862,-19.054000000000002,0.874302,-0.188,
1351048528.215,12142800,-9.093,-9.936,0.574685,-2.14,
1351048528.215,12144400,24.231,-13.677,0.676704,-2.016,
1351048528.215,12144700,-22.018,1.816,0.22613,-1.823,
1351048528.215,12145700,44.843,-23.382,1.414346,-0.335,
1351048528.215,12145701,8.119,1.1400000000000001,1.006454,1.804,
1351048528.215,12150700,34.387,-17.445,0.966801,-0.085,
